;010300030;2;66;5;13;8;37;9;7;13;1;14;0;15;0;17;12;18;0;22;0;23;6;24;6;26;2;27;3;28;4;29;1;30;9;31;3;32;1;33;7;34;5;35;6;37;10;38;14;39;3;40;9;41;2;42;6;43;36;44;0;45;20
;010300031;2;74;5;11;8;45;9;3;13;1;14;5;15;1;17;9;18;0;22;0;23;0;24;8;26;2;27;10;28;3;29;3;30;7;31;5;32;4;33;4;34;4;35;12;37;3;38;22;39;4;40;3;41;0;42;16;43;28;44;0;45;45
;010300032;2;41;5;8;8;34;9;1;13;0;14;2;15;1;17;1;18;0;22;1;23;0;24;4;26;2;27;7;28;0;29;1;30;4;31;0;32;4;33;4;34;4;35;2;37;5;38;9;39;0;40;5;41;0;42;2;43;15;44;0;45;31
;010300033;2;12;5;0;8;14;9;0;13;4;14;2;15;1;17;3;18;0;22;2;23;3;24;8;26;0;27;2;28;0;29;1;30;0;31;4;32;1;33;1;34;7;35;1;37;0;38;5;39;1;40;4;41;0;42;6;43;9;44;0;45;3
;010300034;2;74;5;14;8;75;9;10;13;1;14;6;15;0;17;15;18;0;22;0;23;2;24;5;26;0;27;3;28;3;29;2;30;17;31;3;32;1;33;7;34;12;35;6;37;11;38;23;39;9;40;15;41;0;42;26;43;40;44;0;45;14
;010300035;2;82;5;19;8;46;9;7;13;1;14;4;15;0;17;15;18;1;22;0;23;2;24;7;26;1;27;3;28;0;29;2;30;11;31;2;32;1;33;7;34;17;35;17;37;5;38;19;39;10;40;19;41;0;42;7;43;27;44;3;45;14
;010300036;2;62;5;5;8;45;9;7;13;4;14;7;15;1;17;13;18;0;22;0;23;0;24;9;26;3;27;3;28;1;29;0;30;16;31;6;32;3;33;5;34;9;35;4;37;3;38;24;39;2;40;10;41;0;42;3;43;29;44;2;45;10
;010300037;2;50;5;11;8;49;9;5;13;1;14;5;15;0;17;7;18;2;22;0;23;1;24;2;26;0;27;5;28;2;29;1;30;7;31;7;32;5;33;21;34;7;35;12;37;2;38;25;39;6;40;12;41;0;42;4;43;17;44;2;45;18
;010300038;2;41;5;8;8;31;9;5;13;5;14;9;15;0;17;7;18;0;22;0;23;1;24;4;26;2;27;13;28;0;29;0;30;10;31;0;32;0;33;3;34;15;35;1;37;2;38;6;39;4;40;12;41;0;42;12;43;28;44;0;45;16
;010300039;2;69;5;8;8;43;9;3;13;5;14;7;15;1;17;10;18;0;22;0;23;2;24;5;26;4;27;1;28;2;29;4;30;5;31;3;32;2;33;2;34;10;35;2;37;14;38;14;39;8;40;11;41;0;42;15;43;43;44;0;45;9
;010300040;2;73;5;7;8;36;9;10;13;30;14;7;15;0;17;15;18;0;22;0;23;6;24;1;26;1;27;5;28;0;29;1;30;9;31;1;32;2;33;2;34;13;35;7;37;15;38;28;39;1;40;7;41;1;42;10;43;36;44;0;45;7
;010300041;2;78;5;37;8;58;9;7;13;14;14;6;15;0;17;5;18;0;22;0;23;2;24;7;26;4;27;1;28;1;29;2;30;10;31;10;32;8;33;7;34;5;35;12;37;12;38;10;39;2;40;13;41;0;42;49;43;44;44;1;45;23
;010300042;2;104;5;21;8;67;9;8;13;5;14;4;15;0;17;16;18;4;22;1;23;1;24;12;26;3;27;4;28;4;29;0;30;8;31;7;32;7;33;2;34;16;35;13;37;17;38;23;39;1;40;14;41;0;42;17;43;31;44;0;45;32
;010300043;2;94;5;17;8;69;9;6;13;6;14;5;15;0;17;50;18;2;22;0;23;3;24;2;26;0;27;6;28;3;29;8;30;8;31;0;32;2;33;3;34;11;35;10;37;3;38;25;39;2;40;9;41;0;42;15;43;45;44;0;45;53
;010300044;2;96;5;13;8;60;9;3;13;1;14;7;15;2;17;20;18;0;22;0;23;2;24;2;26;1;27;3;28;1;29;1;30;14;31;10;32;5;33;4;34;4;35;3;37;9;38;15;39;1;40;14;41;0;42;9;43;31;44;1;45;37
;010300045;2;74;5;17;8;44;9;7;13;0;14;10;15;1;17;10;18;3;22;1;23;1;24;17;26;0;27;12;28;1;29;4;30;5;31;1;32;3;33;5;34;15;35;16;37;13;38;9;39;4;40;20;41;0;42;7;43;42;44;2;45;31
;010300046;2;74;5;7;8;47;9;12;13;2;14;15;15;0;17;15;18;0;22;0;23;1;24;4;26;0;27;4;28;2;29;3;30;6;31;4;32;4;33;2;34;2;35;14;37;6;38;14;39;8;40;7;41;0;42;8;43;38;44;0;45;38
;010300047;2;64;5;13;8;36;9;8;13;4;14;6;15;0;17;7;18;0;22;0;23;11;24;10;26;4;27;6;28;16;29;2;30;19;31;3;32;6;33;2;34;4;35;19;37;10;38;5;39;0;40;5;41;0;42;11;43;50;44;0;45;61
