;011100030;2;90;8;80;9;2;14;15;22;7;30;58;32;24;35;0
;011100031;2;63;8;445;9;0;14;2;22;2;30;21;32;19;35;0
;011100032;2;32;8;387;9;1;14;0;22;1;30;15;32;0;35;0
;011100033;2;80;8;340;9;0;14;0;22;0;30;5;32;5;35;0
;011100034;2;60;8;438;9;3;14;0;22;0;30;14;32;7;35;0
;011100035;2;81;8;448;9;2;14;2;22;1;30;4;32;2;35;0
;011100036;2;32;8;219;9;1;14;1;22;1;30;8;32;10;35;0
;011100037;2;56;8;196;9;0;14;3;22;2;30;2;32;8;35;1
;011100038;2;29;8;281;9;1;14;3;22;1;30;4;32;2;35;0
;011100039;2;58;8;410;9;0;14;3;22;7;30;39;32;1;35;3
;011100040;2;74;8;312;9;1;14;2;22;6;30;36;32;8;35;1
;011100041;2;5;8;11;9;0;14;0;22;0;30;1;32;2;35;0
;011100042;2;8;8;20;9;1;14;0;22;3;30;2;32;0;35;0
;011300001;7;379;9;21;14;2;29;75;31;11
;011300002;7;327;9;32;14;7;29;144;31;21
;011300003;7;63;9;9;14;1;29;27;31;5
;011300004;7;461;9;3;14;14;29;157;31;7
;011300005;7;309;9;2;14;1;29;372;31;0
;011300006;7;329;9;3;14;3;29;398;31;1
;011300007;7;572;9;3;14;14;29;153;31;3
;011300008;7;351;9;4;14;10;29;85;31;17
;011300009;7;318;9;7;14;8;29;73;31;17
;011300010;7;17;9;1;14;1;29;12;31;2
;011300011;7;130;9;0;14;0;29;36;31;0
;011300012;7;23;9;3;14;2;29;57;31;1
;011300013;7;273;9;17;14;16;29;136;31;10
;011300014;7;316;9;23;14;9;29;105;31;17
;011300015;7;90;9;1;14;1;29;67;31;2
;011300016;7;284;9;4;14;6;29;58;31;2
;011300017;7;457;9;1;14;3;29;170;31;0
;011300018;7;329;9;1;14;7;29;200;31;0
;011300019;7;303;9;1;14;6;29;122;31;0
;011300020;7;120;9;1;14;1;29;91;31;0
;011300021;7;305;9;4;14;1;29;102;31;0
;012800001;2;146;8;19;9;180;11;21;22;125
;012800002;2;110;8;28;9;206;11;8;22;116
;012800003;2;134;8;73;9;240;11;53;22;234
;012800004;2;125;8;36;9;261;11;95;22;136
;012800005;2;52;8;16;9;191;11;3;22;216
;012800006;2;84;8;6;9;120;11;10;22;297
;012800007;2;100;8;11;9;213;11;32;22;49
;012800008;2;8;8;1;9;38;11;1;22;8
;012800009;2;13;8;3;9;41;11;1;22;21
П;012800010;2;15;8;0;9;6;11;0;22;5
;013300001;2;143;8;41;9;2;14;13;25;9;30;161;40;17
;013300002;2;137;8;65;9;1;14;8;25;3;30;144;40;13
;013300003;2;142;8;62;9;7;14;12;25;4;30;137;40;13
;013300004;2;103;8;68;9;7;14;5;25;7;30;135;40;14
;013300005;2;132;8;59;9;4;14;10;25;8;30;122;40;5
;013300006;2;169;8;83;9;2;14;9;25;7;30;169;40;8
