;293600077;0;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;0;0;0;102
;293700078;0;0;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;129;0;0;0;0;0;1;128
;293800079;0;0;0;0;186;0;0;0;0;0;0;0;0;0;0;0;0;186;0;0;0;0;0;0;186
;293900080;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;77
;294000081;0;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0;280;0;0;0;0;0;5;275
;294000082;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;38
;294100083;0;0;0;0;244;0;0;0;0;0;0;0;0;0;0;0;0;244;0;0;0;0;0;1;243
;294100084;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;1;97
;294100085;0;0;0;0;328;0;0;0;0;0;0;0;0;0;0;0;0;328;0;0;0;0;0;6;322
;294100086;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;2;96
;294100087;0;0;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;167;0;0;0;0;0;1;166
;294100088;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;39
;294100089;0;0;0;0;220;0;0;0;0;0;0;0;0;0;0;0;0;220;0;0;0;0;0;2;218
;294100090;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;0;0;0;116
;294100091;0;0;0;0;665;0;0;0;0;0;0;0;0;0;0;0;0;665;0;0;0;0;0;10;655
;294100092;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;87
;294100093;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;0;0;1;117
;294100094;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;72
;294100095;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;0;0;121;0;0;0;0;0;4;117
;294100096;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;1;96
;294200097;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;1;61
;294300098;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;113;0;0;0;0;0;1;112
;294400099;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;45
;294500100;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;7;73
;294600101;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;51
;294700102;0;0;0;0;159;0;0;0;0;0;0;0;0;0;0;0;0;159;0;0;0;0;0;7;152
;294700103;0;0;0;0;516;0;0;0;0;0;0;0;0;0;0;0;0;516;0;0;0;0;0;6;510
;294700104;0;0;0;0;987;0;0;0;0;0;0;0;0;0;0;0;0;987;0;0;0;0;0;47;940
;294700105;0;0;0;0;1056;0;0;0;0;0;0;0;0;0;0;0;0;1056;0;0;0;0;0;190;866
;294700106;0;0;0;0;391;0;0;0;0;0;0;0;0;0;0;0;0;391;0;0;0;0;0;14;377
;294700107;0;0;0;0;175;0;0;0;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;11;164
;294700108;0;0;0;0;242;0;0;0;0;0;0;0;0;0;0;0;0;242;0;0;0;0;0;18;224
;294700109;0;0;0;0;610;0;0;0;0;0;0;0;0;0;0;0;0;610;0;0;0;0;0;45;565
;294700110;0;0;0;0;797;0;0;0;0;0;0;0;0;0;0;0;0;797;0;0;0;0;0;55;742
;294700111;0;0;0;0;644;0;0;0;0;0;0;0;0;0;0;0;0;644;0;0;0;0;0;29;615
;294700112;0;0;0;0;425;0;0;0;0;0;0;0;0;0;0;0;0;425;0;0;0;0;0;35;390
;294700113;0;0;0;0;521;0;0;0;0;0;0;0;0;0;0;0;0;521;0;0;0;0;0;35;486
;294700114;0;0;0;0;809;0;0;0;0;0;0;0;0;0;0;0;0;809;0;0;0;0;0;51;758
;294700115;0;0;0;0;367;0;0;0;0;0;0;0;0;0;0;0;0;367;0;0;0;0;0;27;340
;294700116;0;0;0;0;972;0;0;0;0;0;0;0;0;0;0;0;0;972;0;0;0;0;0;38;934
;294700117;0;0;0;0;636;0;0;0;0;0;0;0;0;0;0;0;0;636;0;0;0;0;0;42;594
;294700118;0;0;0;0;516;0;0;0;0;0;0;0;0;0;0;0;0;516;0;0;0;0;0;62;454
;294700119;0;0;0;0;629;0;0;0;0;0;0;0;0;0;0;0;0;629;0;0;0;0;0;41;588
;294700120;0;0;0;0;728;0;0;0;0;0;0;0;0;0;0;0;0;728;0;0;0;0;0;47;681
;294700121;0;0;0;0;439;0;0;0;0;0;0;0;0;0;0;0;0;439;0;0;0;0;0;18;421
;294700122;0;0;0;0;608;0;0;0;0;0;0;0;0;0;0;0;0;608;0;0;0;0;0;33;575
;294700123;0;0;0;0;355;0;0;0;0;0;0;0;0;0;0;0;0;355;0;0;0;0;0;7;348
;294700124;0;0;0;0;361;0;0;0;0;0;0;0;0;0;0;0;0;361;0;0;0;0;0;27;334
;294700125;0;0;0;0;327;0;0;0;0;0;0;0;0;0;0;0;0;327;0;0;0;0;0;6;321
;294700126;0;0;0;0;303;0;0;0;0;0;0;0;0;0;0;0;0;303;0;0;0;0;0;8;295
;294700127;0;0;0;0;750;0;0;0;0;0;0;0;0;0;0;0;0;750;0;0;0;0;0;42;708
;294700128;0;0;0;0;385;0;0;0;0;0;0;0;0;0;0;0;0;385;0;0;0;0;0;19;366
;294700129;0;0;0;0;295;0;0;0;0;0;0;0;0;0;0;0;0;295;0;0;0;0;0;24;271
;294700130;0;0;0;0;265;0;0;0;0;0;0;0;0;0;0;0;0;265;0;0;0;0;0;19;246
;294700131;0;0;0;0;349;0;0;0;0;0;0;0;0;0;0;0;0;349;0;0;0;0;0;17;332
;294700132;0;0;0;0;499;0;0;0;0;0;0;0;0;0;0;0;0;499;0;0;0;0;0;12;487
;294700133;0;0;0;0;779;0;0;0;0;0;0;0;0;0;0;0;0;779;0;0;0;0;0;34;745
;294700134;0;0;0;0;293;0;0;0;0;0;0;0;0;0;0;0;0;293;0;0;0;0;0;11;282
;294700135;0;0;0;0;518;0;0;0;0;0;0;0;0;0;0;0;0;518;0;0;0;0;0;10;508
