162201102;1601;3;3;0;6;3;0
162201103;1601;3;0;0;6;0;0
162201104;1601;3;1;0;6;0;0
162201105;1601;3;2;0;6;4;0
162202001;1602;3;52;0;24;84;0
162202002;1602;3;90;0;24;81;0
162202003;1602;3;98;0;24;85;0
162202004;1602;3;77;0;24;89;0
162202005;1602;3;56;0;24;62;0
162202006;1602;3;97;0;24;77;0
162202007;1602;3;51;0;24;56;0
162202008;1602;3;83;0;24;106;0
162202009;1602;3;100;0;24;100;0
162202010;1602;3;59;0;24;82;0
162202011;1602;3;73;0;24;126;0
162202012;1602;3;87;0;24;89;0
162202013;1602;3;95;0;24;108;0
162202014;1602;3;79;0;24;103;0
162202015;1602;3;136;0;24;146;0
162202016;1602;3;80;0;24;65;0
162202017;1602;3;92;0;24;101;0
162202018;1602;3;69;0;24;91;0
162202019;1602;3;74;0;24;79;0
162202020;1602;3;98;0;24;92;0
162202021;1602;3;36;0;24;40;0
162202022;1602;3;46;0;24;67;0
162202023;1602;3;24;4;24;51;2
162202024;1602;3;47;0;24;37;0
162202025;1602;3;23;0;24;35;0
162202026;1602;3;28;3;24;43;1
162202027;1602;3;39;0;24;41;0
162202028;1602;3;93;1;24;54;0
162202029;1602;3;47;0;24;61;0
162202030;1602;3;28;3;24;42;2
162202031;1602;3;86;8;24;56;10
162202032;1602;3;180;0;24;39;0
162202033;1602;3;76;1;24;61;2
162202034;1602;3;76;0;24;22;0
162202035;1602;3;57;0;24;41;0
162202036;1602;3;18;2;24;26;2
162202037;1602;3;158;5;24;34;5
162202038;1602;3;52;2;24;33;2
162202039;1602;3;36;3;24;26;1
162202040;1602;3;39;0;24;54;0
162202041;1602;3;107;0;24;37;0
162202042;1602;3;45;0;24;40;0
162202043;1602;3;42;0;24;31;0
162202044;1602;3;40;0;24;64;0
162202045;1602;3;22;0;24;52;0
162202046;1602;3;30;1;24;71;3
162202047;1602;3;16;0;24;41;0
162202048;1602;3;191;0;24;40;0
162202049;1602;3;141;28;24;49;9
162202050;1602;3;202;0;24;70;0
162202051;1602;3;26;2;24;56;1
162202052;1602;3;107;9;24;32;10
162202053;1602;3;141;0;24;46;0
162202054;1602;3;96;0;24;82;0
162202055;1602;3;66;6;24;109;0
162202056;1602;3;88;0;24;161;0
162202057;1602;3;113;0;24;172;1
162202058;1602;3;61;0;24;123;0
162202059;1602;3;59;0;24;118;0
162202060;1602;3;141;0;24;140;0
162202061;1602;3;125;0;24;104;0
162202062;1602;3;148;0;24;108;0
162202063;1602;3;131;0;24;126;0
162202064;1602;3;104;0;24;80;0
162202065;1602;3;126;2;24;111;8
162202066;1602;3;129;0;24;127;0
162202067;1602;3;198;0;24;128;2
162202068;1602;3;153;0;24;146;0
162202069;1602;3;131;0;24;82;0
162202070;1602;3;118;2;24;80;0
162202071;1602;3;2;0;24;1;0
162203001;1603;3;119;0;24;111;0
162203002;1603;3;149;0;24;112;0
162203003;1603;3;124;2;24;90;4
162203004;1603;3;122;0;24;129;0
162203005;1603;3;117;0;24;77;0
162203006;1603;3;112;1;24;154;1
162203007;1603;3;100;0;24;114;0
162203008;1603;3;102;0;24;116;0
162203009;1603;3;109;2;24;106;0
162203010;1603;3;159;0;24;106;0
162203011;1603;3;126;0;24;106;0
162203012;1603;3;156;0;24;103;0
162203013;1603;3;181;1;24;122;3
162203014;1603;3;1;0;24;5;0
162203015;1603;3;135;0;24;66;0
162203016;1603;3;94;0;24;92;0
162203017;1603;3;91;0;24;139;0
162203018;1603;3;139;0;24;99;0
162203019;1603;3;159;3;24;107;3
162203020;1603;3;99;0;24;103;0
162203021;1603;3;114;0;24;139;0
162203022;1603;3;112;0;24;145;0
162203023;1603;3;141;4;24;121;5
162203024;1603;3;100;0;24;117;0
162203025;1603;3;76;0;24;118;0
162203026;1603;3;110;4;24;123;4
162203027;1603;3;99;0;24;93;0
162203028;1603;3;110;0;24;93;0
162203029;1603;3;91;0;24;125;0
162203030;1603;3;117;0;24;119;0
162203031;1603;3;138;0;24;126;0
162203032;1603;3;111;0;24;127;0
162203033;1603;3;107;0;24;80;0
162203034;1603;3;145;0;24;109;0
162203035;1603;3;90;1;24;107;0
162203036;1603;3;132;0;24;132;0
162203037;1603;3;94;1;24;112;2
162203038;1603;3;124;0;24;109;0
162203039;1603;3;110;0;24;146;3
162203040;1603;3;81;0;24;109;0
162203041;1603;3;129;0;24;85;0
162203042;1603;3;109;0;24;130;0
162203043;1603;3;150;0;24;140;0
162203044;1603;3;170;0;24;128;2
162203045;1603;3;148;1;24;126;0
162203046;1603;3;102;1;24;75;1
162203047;1603;3;47;0;24;32;0
162203048;1603;3;5;0;24;3;0
162203049;1603;3;2;0;24;8;0
162203050;1603;3;2;0;24;0;0
162204001;1604;3;89;0;24;83;0
162204002;1604;3;76;0;24;67;0
162204003;1604;3;99;0;24;101;0
162204004;1604;3;120;0;24;121;0
162204005;1604;3;126;0;24;127;6
162204006;1604;3;73;0;24;73;0
162204007;1604;3;57;0;24;52;0
162204008;1604;3;79;0;24;69;0
162204009;1604;3;120;0;24;123;0
162204010;1604;3;116;0;24;115;0
162204011;1604;3;172;0;24;155;0
162204012;1604;3;116;0;24;103;0
162204013;1604;3;175;0;24;124;0
162204014;1604;3;192;6;24;43;2
162204015;1604;3;184;3;24;79;6
162204016;1604;3;158;9;24;9;2
162204017;1604;3;148;0;24;104;0
162204018;1604;3;106;1;24;79;0
162204019;1604;3;191;0;24;129;0
162204020;1604;3;161;0;24;111;0
162204021;1604;3;123;0;24;89;0
162204022;1604;3;67;1;24;79;0
162204023;1604;3;212;0;24;165;0
162204024;1604;3;126;0;24;101;0
162204025;1604;3;80;0;24;74;0
162204026;1604;3;146;1;24;120;1
162204027;1604;3;107;0;24;56;0
162204028;1604;3;96;0;24;85;0
162204029;1604;3;103;0;24;112;0
162204030;1604;3;88;0;24;86;1
162204031;1604;3;116;0;24;133;0
162204032;1604;3;137;0;24;87;0
162204033;1604;3;112;0;24;18;0
162204034;1604;3;153;0;24;123;0
162204035;1604;3;138;0;24;92;0
162204036;1604;3;96;2;24;67;0
162204037;1604;3;221;0;24;133;0
162204038;1604;3;179;1;24;130;3
162204039;1604;3;126;0;24;128;0
162204040;1604;3;141;0;24;116;1
162204041;1604;3;144;0;24;98;0
162204042;1604;3;70;0;24;76;0
162204043;1604;3;112;0;24;100;0
162204044;1604;3;151;0;24;141;0
162204045;1604;3;230;2;24;33;2
162204046;1604;3;152;0;24;135;2
162204047;1604;3;85;0;24;62;0
162204048;1604;3;80;0;24;71;2
162204049;1604;3;66;0;24;68;0
162204050;1604;3;90;0;24;62;1
162204051;1604;3;92;0;24;74;0
162204052;1604;3;154;0;24;102;0
162204053;1604;3;123;0;24;130;0
162204054;1604;3;95;0;24;56;0
162204055;1604;3;90;0;24;71;0
162204056;1604;3;74;0;24;64;0
162204057;1604;3;80;0;24;88;0
162204058;1604;3;107;4;24;142;4
162204059;1604;3;90;0;24;67;0
162204060;1604;3;123;0;24;135;0
162204061;1604;3;205;0;24;146;0
162204062;1604;3;108;0;24;115;0
162204063;1604;3;127;0;24;82;0
162204064;1604;3;172;0;24;152;0
162204065;1604;3;111;2;24;86;1
162204066;1604;3;8;0;24;12;0
162204067;1604;3;0;0;24;0;0
162204068;1604;3;1;0;24;3;0
162205001;1605;3;70;0;24;69;0
162205002;1605;3;102;0;24;137;0
162205003;1605;3;102;0;24;105;0
162205004;1605;3;90;0;24;87;0
162205005;1605;3;135;0;24;118;0
162205006;1605;3;147;3;24;107;0
162205007;1605;3;87;0;24;61;0
162205008;1605;3;166;0;24;127;0
162205009;1605;3;129;0;24;117;0
162205010;1605;3;152;1;24;145;0
162205011;1605;3;109;0;24;155;0
162205012;1605;3;100;0;24;116;0
162205013;1605;3;80;0;24;94;0
162205014;1605;3;96;0;24;80;0
162205015;1605;3;83;0;24;72;0
162205016;1605;3;123;1;24;102;0
162205017;1605;3;118;1;24;148;2
162205018;1605;3;88;0;24;96;0
162205019;1605;3;143;0;24;118;0
162205020;1605;3;159;2;24;185;0
162205021;1605;3;130;0;24;152;0
162205022;1605;3;63;0;24;86;0
162205023;1605;3;60;0;24;147;0
162205024;1605;3;81;0;24;114;0
162205025;1605;3;81;0;24;129;0
162205026;1605;3;139;0;24;134;0
162205027;1605;3;84;1;24;124;2
162205028;1605;3;58;1;24;83;0
162205029;1605;3;59;0;24;101;0
162205030;1605;3;84;4;24;120;4
162205031;1605;3;104;1;24;145;1
162205032;1605;3;88;0;24;105;0
162205033;1605;3;102;0;24;149;0
162205034;1605;3;115;0;24;107;0
162205035;1605;3;80;0;24;109;0
162205036;1605;3;103;0;24;95;0
162205037;1605;3;84;0;24;132;0
162205038;1605;3;122;2;24;151;0
162205039;1605;3;106;0;24;95;0
162205040;1605;3;96;0;24;115;0
162205041;1605;3;137;0;24;106;0
162205042;1605;3;124;0;24;122;0
162205043;1605;3;138;0;24;139;0
162205044;1605;3;143;0;24;158;0
162205045;1605;3;104;0;24;87;0
162205046;1605;3;68;0;24;66;0
162205047;1605;3;84;0;24;134;0
162205048;1605;3;113;0;24;118;0
162205049;1605;3;94;0;24;148;0
162205050;1605;3;121;0;24;169;0
162205051;1605;3;123;0;24;138;0
162205052;1605;3;98;0;24;111;0
162205053;1605;3;59;0;24;85;0
162205054;1605;3;53;0;24;61;0
162205055;1605;3;90;2;24;112;0
162205056;1605;3;84;2;24;125;0
162205057;1605;3;111;0;24;125;0
162205058;1605;3;124;0;24;142;0
162205059;1605;3;99;0;24;126;0
162205060;1605;3;96;0;24;130;0
162205061;1605;3;111;0;24;81;0
162205062;1605;3;140;0;24;143;0
162205063;1605;3;151;3;24;159;7
162205064;1605;3;104;0;24;142;0
162205065;1605;3;83;0;24;123;0
162205066;1605;3;118;0;24;117;0
162205067;1605;3;52;0;24;64;0
162205068;1605;3;72;0;24;87;0
162205069;1605;3;137;9;24;140;0
162205070;1605;3;89;0;24;97;1
162205071;1605;3;173;4;24;126;4
162205072;1605;3;93;0;24;136;0
162205073;1605;3;91;0;24;109;1
162205074;1605;3;91;0;24;115;0
162205075;1605;3;107;0;24;128;0
162205076;1605;3;76;0;24;82;0
162205077;1605;3;83;3;24;79;3
162205078;1605;3;108;0;24;110;0
162205079;1605;3;120;0;24;152;0
162205080;1605;3;147;2;24;120;0
162205081;1605;3;136;0;24;107;0
162205082;1605;3;151;0;24;147;0
162205083;1605;3;122;0;24;96;0
162205084;1605;3;74;1;24;96;1
162205085;1605;3;165;0;24;174;0
162205086;1605;3;67;0;24;86;0
162205087;1605;3;64;1;24;92;0
162205088;1605;3;103;0;24;61;0
162205089;1605;3;122;0;24;94;0
162205090;1605;3;140;0;24;111;0
162205091;1605;3;127;0;24;89;0
162205092;1605;3;74;0;24;87;0
162205093;1605;3;94;0;24;94;0
162205094;1605;3;105;0;24;111;0
162205095;1605;3;91;4;24;98;4
162205096;1605;3;1;0;24;13;0
162205097;1605;3;7;0;24;11;0
162205098;1605;3;3;0;24;1;0
162205099;1605;3;0;0;24;5;0
162205100;1605;3;2;0;24;7;0
162206001;1606;3;111;0;24;88;0
162206002;1606;3;134;0;24;120;0
162206003;1606;3;68;0;24;93;0
162206004;1606;3;101;0;24;99;0
162206005;1606;3;99;0;24;126;0
162206006;1606;3;69;0;24;86;0
162206007;1606;3;72;0;24;105;0
162206008;1606;3;82;0;24;140;0
162206009;1606;3;113;0;24;114;0
162206010;1606;3;96;0;24;68;0
162206011;1606;3;110;0;24;121;0
162206012;1606;3;115;0;24;92;1
162206013;1606;3;101;0;24;74;2
162206014;1606;3;121;0;24;69;0
162206015;1606;3;96;0;24;115;0
162206016;1606;3;90;0;24;124;0
162206017;1606;3;83;0;24;92;0
162206018;1606;3;89;0;24;95;0
162206019;1606;3;90;0;24;119;0
162206020;1606;3;96;1;24;110;1
162206021;1606;3;191;1;24;61;0
162206022;1606;3;148;3;24;61;1
162206023;1606;3;130;0;24;101;0
162206024;1606;3;123;2;24;87;2
162206025;1606;3;103;0;24;104;0
162206026;1606;3;115;0;24;117;0
162206027;1606;3;47;0;24;79;0
162206028;1606;3;101;0;24;109;0
162206029;1606;3;116;0;24;119;0
162206030;1606;3;87;0;24;77;0
162206031;1606;3;67;0;24;103;0
162206032;1606;3;74;0;24;122;0
162206033;1606;3;109;2;24;107;1
162206034;1606;3;143;0;24;121;0
162206035;1606;3;70;1;24;126;4
162206036;1606;3;131;0;24;114;0
162206037;1606;3;109;2;24;115;2
